fl_no,dpt_date,dpt_time,dpt_ap,arr_date,arr_time,arr_ap,comp
FB421,8/31/2019,8:00,HOM,8/31/2019,9:15,FBX,C1F1
FB460,8/31/2019,8:00,SXA,8/31/2019,10:25,TGD,C1F1
FB1702,8/31/2019,8:00,FBX,8/31/2019,9:05,HOM,C1F1
FB620,8/31/2019,8:00,XSJ,8/31/2019,9:45,TGD,C1F1
FB731,8/31/2019,8:05,HOM,8/31/2019,9:20,UDJ,C1F1
FB602,8/31/2019,8:05,XMH,8/31/2019,9:45,TGD,C1F1
FB763,8/31/2019,8:15,HOM,8/31/2019,10:20,SXA,C1F1
FB662,8/31/2019,8:15,GKU,8/31/2019,10:05,TGD,C1F1
FB577,8/31/2019,8:25,HOM,8/31/2019,10:20,NOU,C1F1
FB52,8/31/2019,8:30,NOU,8/31/2019,10:05,TGD,C1F1
FB771,8/31/2019,8:40,HOM,8/31/2019,10:30,NOU,C1F1
FB301,8/31/2019,8:40,GKS,8/31/2019,10:55,SXA,C1F1
FB281,8/31/2019,8:50,TGD,8/31/2019,10:05,OXU,C1F1
FB245,8/31/2019,9:00,TGD,8/31/2019,10:45,FBX,C1F1
FB55,8/31/2019,9:00,TGD,8/31/2019,10:35,NOU,C1F1
FB544,8/31/2019,9:05,XSJ,8/31/2019,10:15,HOM,C1F1
FB674,8/31/2019,9:05,THJ,8/31/2019,10:25,TGD,C1F1
FB434,8/31/2019,9:10,FBX,8/31/2019,10:25,GKS,C1F1
FB246,8/31/2019,9:25,FBX,8/31/2019,11:10,TGD,C1F1
FB316,8/31/2019,9:35,OSY,8/31/2019,10:45,TGD,C1F1
FB703,8/31/2019,9:45,GKS,8/31/2019,11:30,NOU,C1F1
FB20,8/31/2019,10:00,HOM,8/31/2019,11:15,TGD,C1F1
FB249,8/31/2019,10:30,TGD,8/31/2019,12:20,FBX,C1F1
FB282,8/31/2019,10:50,OXU,8/31/2019,12:05,TGD,C1F1
FB22,8/31/2019,11:00,HOM,8/31/2019,12:15,TGD,C1F1
FB663,8/31/2019,11:00,TGD,8/31/2019,12:45,GKU,C1F1
FB774,8/31/2019,11:05,NOU,8/31/2019,12:55,HOM,C1F1
FB764,8/31/2019,11:10,SXA,8/31/2019,13:10,HOM,C1F1
FB395,8/31/2019,11:10,TGD,8/31/2019,12:10,UYS,C1F1
FB58,8/31/2019,11:30,NOU,8/31/2019,13:05,TGD,C1F1
FB471,8/31/2019,11:35,TGD,8/31/2019,14:15,SXA,C1F1
FB289,8/31/2019,11:35,FBX,8/31/2019,14:00,NOU,C1F1
FB2158,8/31/2019,11:40,SXA,8/31/2019,14:25,TGD,C1F1
FB63,8/31/2019,12:00,TGD,8/31/2019,13:35,NOU,C1F1
FB706,8/31/2019,12:10,NOU,8/31/2019,13:55,GKS,C1F1
FB1893,8/31/2019,12:15,TGD,8/31/2019,13:10,TAN,C1F1
FB982,8/31/2019,12:15,TUK,8/31/2019,14:00,TGD,C1F1
FB554,8/31/2019,12:20,TXD,8/31/2019,13:45,TGD,C1F1
FB555,8/31/2019,12:30,TGD,8/31/2019,13:50,TXD,C1F1
FB398,8/31/2019,12:50,UYS,8/31/2019,13:55,TGD,C1F1
FB473,8/31/2019,12:55,TGD,8/31/2019,15:30,SXA,C1F1
FB65,8/31/2019,13:00,TGD,8/31/2019,14:35,NOU,C1F1
FB573,8/31/2019,13:05,TGD,8/31/2019,14:55,WXJ,C1F1
FB254,8/31/2019,13:15,FBX,8/31/2019,15:00,TGD,C1F1
FB666,8/31/2019,13:40,GKU,8/31/2019,15:30,TGD,C1F1
FB625,8/31/2019,13:55,TGD,8/31/2019,15:35,XSJ,C1F1
FB767,8/31/2019,14:00,HOM,8/31/2019,16:05,SXA,C1F1
FB67,8/31/2019,14:00,TGD,8/31/2019,15:35,NOU,C1F1
FB655,8/31/2019,14:15,TGD,8/31/2019,15:30,SXJ,C1F1
FB290,8/31/2019,14:20,NOU,8/31/2019,16:40,FBX,C1F1
FB626,8/31/2019,14:25,XSJ,8/31/2019,16:10,TGD,C1F1
FB475,8/31/2019,14:30,TGD,8/31/2019,17:00,SXA,C1F1
FB1141,8/31/2019,14:40,HOM,8/31/2019,16:35,NOU,C1F1
FB645,8/31/2019,14:50,TGD,8/31/2019,16:30,XMJ,C1F1
FB681,8/31/2019,14:55,TGD,8/31/2019,16:15,THJ,C1F1
FB1872,8/31/2019,15:15,SXA,8/31/2019,16:50,GKU,C1F1
FB697,8/31/2019,15:25,TGD,8/31/2019,17:00,BCJ,C1F1
FB68,8/31/2019,15:30,NOU,8/31/2019,17:05,TGD,C1F1
FB574,8/31/2019,15:35,WXJ,8/31/2019,17:30,TGD,C1F1
FB261,8/31/2019,15:45,TGD,8/31/2019,17:35,FBX,C1F1
FB797,8/31/2019,15:45,TGD,8/31/2019,17:20,SHO,C1F1
FB4875,8/31/2019,15:45,NOU,8/31/2019,16:30,XBT,C1F1
FB1644,8/31/2019,15:50,MYJ,8/31/2019,16:40,HOM,C1F1
FB1895,8/31/2019,15:55,TGD,8/31/2019,16:45,TAN,C1F1
FB71,8/31/2019,16:00,TGD,8/31/2019,17:30,NOU,C1F1
FB455,8/31/2019,16:05,TGD,8/31/2019,17:55,TUK,C1F1
FB567,8/31/2019,16:05,TGD,8/31/2019,17:25,XNZ,C1F1
FB667,8/31/2019,16:10,TGD,8/31/2019,17:55,GKU,C1F1
FB789,8/31/2019,16:10,TGD,8/31/2019,17:20,SGJ,C1F1
FB1717,8/31/2019,16:15,HOM,8/31/2019,18:10,NOU,C1F1
FB658,8/31/2019,16:15,SXJ,8/31/2019,17:35,TGD,C1F1
FB472,8/31/2019,16:20,SXA,8/31/2019,18:55,TGD,C1F1
FB628,8/31/2019,16:25,XSJ,8/31/2019,18:15,TGD,C1F1
FB70,8/31/2019,16:30,NOU,8/31/2019,18:05,TGD,C1F1
FB755,8/31/2019,16:40,TGD,8/31/2019,17:40,XMQ,C1F1
FB627,8/31/2019,16:45,TGD,8/31/2019,18:30,XSJ,C1F1
FB770,8/31/2019,16:50,SXA,8/31/2019,18:55,HOM,C1F1
FB778,8/31/2019,16:55,NOU,8/31/2019,18:45,HOM,C1F1
FB34,8/31/2019,17:00,HOM,8/31/2019,18:15,TGD,C1F1
FB265,8/31/2019,17:00,TGD,8/31/2019,18:50,FBX,C1F1
FB72,8/31/2019,17:00,NOU,8/31/2019,18:35,TGD,C1F1
FB682,8/31/2019,17:00,THJ,8/31/2019,18:25,TGD,C1F1
FB427,8/31/2019,17:20,HOM,8/31/2019,18:35,FBX,C1F1
FB1896,8/31/2019,17:20,TAN,8/31/2019,18:20,TGD,C1F1
FB648,8/31/2019,17:20,XMJ,8/31/2019,19:05,TGD,C1F1
FB428,8/31/2019,17:30,FBX,8/31/2019,18:40,HOM,C1F1
FB786,8/31/2019,17:35,GKU,8/31/2019,18:45,HOM,C1F1
FB613,8/31/2019,17:40,TGD,8/31/2019,19:20,XMH,C1F1
FB557,8/31/2019,17:40,TGD,8/31/2019,19:00,TXD,C1F1
FB700,8/31/2019,17:40,BCJ,8/31/2019,19:20,TGD,C1F1
FB85,8/31/2019,17:45,TGD,8/31/2019,18:45,GKS,C1F1
FB2159,8/31/2019,17:55,TGD,8/31/2019,20:40,SXA,C1F1
FB780,8/31/2019,17:55,NOU,8/31/2019,19:45,HOM,C1F1
FB36,8/31/2019,18:00,HOM,8/31/2019,19:15,TGD,C1F1
FB308,8/31/2019,18:00,SXA,8/31/2019,20:10,GKS,C1F1
FB790,8/31/2019,18:00,SGJ,8/31/2019,19:15,TGD,C1F1
FB657,8/31/2019,18:05,TGD,8/31/2019,19:20,SXJ,C1F1
FB570,8/31/2019,18:05,XNZ,8/31/2019,19:30,TGD,C1F1
FB800,8/31/2019,18:05,SHO,8/31/2019,19:45,TGD,C1F1
FB2179,8/31/2019,18:10,TGD,8/31/2019,19:35,HOM,C1F1
FB407,8/31/2019,18:10,TGD,8/31/2019,19:15,AXO,C1F1
FB685,8/31/2019,18:15,TGD,8/31/2019,19:40,THJ,C1F1
FB387,8/31/2019,18:25,TGD,8/31/2019,19:45,YKJ,C1F1
FB495,8/31/2019,18:25,TGD,8/31/2019,19:40,GKS,C1F1
FB266,8/31/2019,18:25,FBX,8/31/2019,20:10,TGD,C1F1
FB380,8/31/2019,18:35,NOU,8/31/2019,20:30,SXJ,C1F1
FB758,8/31/2019,18:35,XMQ,8/31/2019,19:50,TGD,C1F1
FB1718,8/31/2019,18:45,NOU,8/31/2019,20:55,HOM,C1F1
FB670,8/31/2019,18:45,GKU,8/31/2019,20:40,TGD,C1F1
FB617,8/31/2019,18:50,TGD,8/31/2019,20:25,XMH,C1F1
FB1272,8/31/2019,18:50,NOU,8/31/2019,20:50,THJ,C1F1
FB649,8/31/2019,18:55,TGD,8/31/2019,20:40,XMJ,C1F1
FB569,8/31/2019,18:55,TGD,8/31/2019,20:15,XNZ,C1F1
FB39,8/31/2019,19:00,TGD,8/31/2019,20:15,HOM,C1F1
FB269,8/31/2019,19:00,TGD,8/31/2019,20:50,FBX,C1F1
FB77,8/31/2019,19:00,TGD,8/31/2019,20:35,NOU,C1F1
FB629,8/31/2019,19:10,TGD,8/31/2019,20:50,XSJ,C1F1
FB699,8/31/2019,19:10,TGD,8/31/2019,20:45,BCJ,C1F1
FB41,8/31/2019,19:20,TGD,8/31/2019,20:35,HOM,C1F1
FB299,8/31/2019,19:20,TGD,8/31/2019,20:35,OOJ,C1F1
FB457,8/31/2019,19:25,TGD,8/31/2019,21:20,TUK,C1F1
FB669,8/31/2019,19:25,TGD,8/31/2019,21:15,GKU,C1F1
FB271,8/31/2019,19:30,TGD,8/31/2019,21:20,FBX,C1F1
FB717,8/31/2019,19:30,GKS,8/31/2019,21:10,NOU,C1F1
FB1709,8/31/2019,19:35,HOM,8/31/2019,20:50,FBX,C1F1
FB687,8/31/2019,19:35,TGD,8/31/2019,21:00,THJ,C1F1
FB529,8/31/2019,19:40,HOM,8/31/2019,20:50,XMJ,C1F1
FB739,8/31/2019,19:40,HOM,8/31/2019,20:55,UDJ,C1F1
FB599,8/31/2019,19:40,TGD,8/31/2019,21:05,MYJ,C1F1
FB270,8/31/2019,19:40,FBX,8/31/2019,21:25,TGD,C1F1
FB273,8/31/2019,19:45,TGD,8/31/2019,21:40,FBX,C1F1
FB558,8/31/2019,19:45,TXD,8/31/2019,21:10,TGD,C1F1
FB321,8/31/2019,19:55,TGD,8/31/2019,20:50,OSY,C1F1
FB479,8/31/2019,20:00,TGD,8/31/2019,22:30,SXA,C1F1
FB79,8/31/2019,20:00,TGD,8/31/2019,21:35,NOU,C1F1
FB539,8/31/2019,20:00,TGD,8/31/2019,21:20,OAX,C1F1
FB410,8/31/2019,20:00,AXO,8/31/2019,21:10,TGD,C1F1
FB389,8/31/2019,20:05,TGD,8/31/2019,21:25,YKJ,C1F1
FB660,8/31/2019,20:05,SXJ,8/31/2019,21:25,TGD,C1F1
FB659,8/31/2019,20:10,TGD,8/31/2019,21:30,SXJ,C1F1
FB449,8/31/2019,20:10,GKS,8/31/2019,21:35,FBX,C1F1
FB415,8/31/2019,20:15,TGD,8/31/2019,21:30,HOM,C1F1
FB639,8/31/2019,20:15,TGD,8/31/2019,21:50,HWX,C1F1
FB399,8/31/2019,20:15,TGD,8/31/2019,21:15,UYS,C1F1
FB409,8/31/2019,20:20,TGD,8/31/2019,21:25,AXO,C1F1
FB688,8/31/2019,20:20,THJ,8/31/2019,21:50,TGD,C1F1
FB390,8/31/2019,20:25,YKJ,8/31/2019,21:55,TGD,C1F1
FB97,8/31/2019,20:30,TGD,8/31/2019,21:50,HOM,C1F1
FB689,8/31/2019,20:30,TGD,8/31/2019,21:55,THJ,C1F1
FB81,8/31/2019,20:40,TGD,8/31/2019,22:15,NOU,C1F1
FB99,8/31/2019,21:00,TGD,8/31/2019,22:20,HOM,C1F1
FB690,8/31/2019,21:35,THJ,8/31/2019,23:00,TGD,C1F1
FB988,8/31/2019,21:50,NOU,8/31/2019,23:30,TGD,C1F1
