em_no,fl_no,date,cls
B0180,FB661,16,C
B0239,FB661,16,F
B0180,FB664,16,C
B0239,FB664,16,F
B0180,FB467,19,C
B0239,FB467,19,F
B0180,FB464,19,C
B0239,FB464,19,F
B0180,FB55,22,C
B0239,FB55,22,F
B0180,FB58,22,C
B0239,FB58,22,F
B0180,FB621,25,C
B0239,FB621,25,F
B0180,FB624,25,C
B0239,FB624,25,F
B0180,FB533,28,C
B0239,FB533,28,F
B0180,FB1621,28,C
B0239,FB1621,28,F
B0180,FB1622,28,C
B0239,FB1622,28,F
B0180,FB538,28,C
B0239,FB538,28,F
B0180,FB315,31,C
B0239,FB315,31,F
B0180,FB1181,31,C
B0239,FB1181,31,F
B0180,FB1182,31,C
B0239,FB1182,31,F
B0180,FB320,31,C
B0239,FB320,31,F
B0181,FB81,3,C
B0240,FB81,3,F
B0181,FB1718,4,C
B0240,FB1718,4,F
B0181,FB577,6,C
B0240,FB577,6,F
B0181,FB72,6,C
B0240,FB72,6,F
B0181,FB493,9,C
B0240,FB493,9,F
B0181,FB447,9,C
B0240,FB447,9,F
B0181,FB274,9,C
B0240,FB274,9,F
B0181,FB667,12,C
B0240,FB667,12,F
B0181,FB670,12,C
B0240,FB670,12,F
B0181,FB261,15,C
B0240,FB261,15,F
B0181,FB268,15,C
B0240,FB268,15,F
B0181,FB749,18,C
B0240,FB749,18,F
B0181,FB750,18,C
B0240,FB750,18,F
B0181,FB255,21,C
B0240,FB255,21,F
B0181,FB260,21,C
B0240,FB260,21,F
B0181,FB257,24,C
B0240,FB257,24,F
B0181,FB264,24,C
B0240,FB264,24,F
B0181,FB555,27,C
B0240,FB555,27,F
B0181,FB556,27,C
B0240,FB556,27,F
B0181,FB535,30,C
B0240,FB535,30,F
B0181,FB536,30,C
B0240,FB536,30,F
B0182,FB985,4,C
B0241,FB985,4,F
B0182,FB96,4,C
B0241,FB96,4,F
B0182,FB51,7,C
B0241,FB51,7,F
B0182,FB54,7,C
B0241,FB54,7,F
B0182,FB241,10,C
B0241,FB241,10,F
B0182,FB1205,10,C
B0241,FB1205,10,F
B0182,FB996,10,C
B0241,FB996,10,F
B0182,FB401,13,C
B0241,FB401,13,F
B0182,FB404,13,C
B0241,FB404,13,F
B0182,FB673,16,C
B0241,FB673,16,F
B0182,FB676,16,C
B0241,FB676,16,F
B0182,FB621,19,C
B0241,FB621,19,F
B0182,FB624,19,C
B0241,FB624,19,F
B0182,FB57,22,C
B0241,FB57,22,F
B0182,FB1142,22,C
B0241,FB1142,22,F
B0182,FB1141,22,C
B0241,FB1141,22,F
B0182,FB74,22,C
B0241,FB74,22,F
B0182,FB17,25,C
B0241,FB17,25,F
B0182,FB22,25,C
B0241,FB22,25,F
B0182,FB585,28,C
B0241,FB585,28,F
B0182,FB590,28,C
B0241,FB590,28,F
B0182,FB585,31,C
B0241,FB585,31,F
B0182,FB590,31,C
B0241,FB590,31,F
B0183,FB239,4,C
B0242,FB239,4,F
B0183,FB244,4,C
B0242,FB244,4,F
B0183,FB241,7,C
B0242,FB241,7,F
B0183,FB1205,7,C
B0242,FB1205,7,F
B0183,FB1208,7,C
B0242,FB1208,7,F
B0183,FB258,7,C
B0242,FB258,7,F
B0183,FB451,10,C
B0242,FB451,10,F
B0183,FB454,10,C
B0242,FB454,10,F
B0183,FB313,13,C
B0242,FB313,13,F
B0183,FB316,13,C
B0242,FB316,13,F
B0183,FB641,16,C
B0242,FB641,16,F
B0183,FB644,16,C
B0242,FB644,16,F
B0183,FB787,19,C
B0242,FB787,19,F
B0183,FB788,19,C
B0242,FB788,19,F
B0183,FB585,22,C
B0242,FB585,22,F
B0183,FB590,22,C
B0242,FB590,22,F
B0183,FB55,25,C
B0242,FB55,25,F
B0183,FB58,25,C
B0242,FB58,25,F
B0183,FB247,28,C
B0242,FB247,28,F
B0183,FB252,28,C
B0242,FB252,28,F
B0183,FB981,31,C
B0242,FB981,31,F
B0183,FB458,31,C
B0242,FB458,31,F
B0184,FB411,4,C
B0243,FB411,4,F
B0184,FB763,4,C
B0243,FB763,4,F
B0184,FB764,4,C
B0243,FB764,4,F
B0184,FB28,4,C
B0243,FB28,4,F
B0184,FB451,7,C
B0243,FB451,7,F
B0184,FB454,7,C
B0243,FB454,7,F
B0184,FB1891,10,C
B0243,FB1891,10,F
B0184,FB1894,10,C
B0243,FB1894,10,F
B0184,FB15,13,C
B0243,FB15,13,F
B0184,FB735,13,C
B0243,FB735,13,F
B0184,FB1863,13,C
B0243,FB1863,13,F
B0184,FB1862,13,C
B0243,FB1862,13,F
B0184,FB684,13,C
B0243,FB684,13,F
B0184,FB467,16,C
B0243,FB467,16,F
B0184,FB464,16,C
B0243,FB464,16,F
B0184,FB55,19,C
B0243,FB55,19,F
B0184,FB58,19,C
B0243,FB58,19,F
B0184,FB315,22,C
B0243,FB315,22,F
B0184,FB1181,22,C
B0243,FB1181,22,F
B0184,FB1182,22,C
B0243,FB1182,22,F
B0184,FB320,22,C
B0243,FB320,22,F
B0184,FB995,25,C
B0243,FB995,25,F
B0184,FB996,25,C
B0243,FB996,25,F
B0184,FB981,28,C
B0243,FB981,28,F
B0184,FB458,28,C
B0243,FB458,28,F
B0184,FB247,31,C
B0243,FB247,31,F
B0184,FB252,31,C
B0243,FB252,31,F
B0185,FB993,4,C
B0244,FB993,4,F
B0185,FB994,4,C
B0244,FB994,4,F
B0185,FB651,7,C
B0244,FB651,7,F
B0185,FB654,7,C
B0244,FB654,7,F
B0185,FB601,10,C
B0244,FB601,10,F
B0185,FB604,10,C
B0244,FB604,10,F
B0185,FB561,13,C
B0244,FB561,13,F
B0185,FB564,13,C
B0244,FB564,13,F
B0185,FB751,16,C
B0244,FB751,16,F
B0185,FB754,16,C
B0244,FB754,16,F
B0185,FB245,19,C
B0244,FB245,19,F
B0185,FB289,19,C
B0244,FB289,19,F
B0185,FB68,19,C
B0244,FB68,19,F
B0185,FB981,22,C
B0244,FB981,22,F
B0185,FB458,22,C
B0244,FB458,22,F
B0185,FB57,25,C
B0244,FB57,25,F
B0185,FB1142,25,C
B0244,FB1142,25,F
B0185,FB1141,25,C
B0244,FB1141,25,F
B0185,FB74,25,C
B0244,FB74,25,F
B0185,FB59,28,C
B0244,FB59,28,F
B0185,FB62,28,C
B0244,FB62,28,F
B0185,FB403,31,C
B0244,FB403,31,F
B0185,FB406,31,C
B0244,FB406,31,F
B0186,FB293,4,C
B0245,FB293,4,F
B0186,FB294,4,C
B0245,FB294,4,F
B0186,FB1891,7,C
B0245,FB1891,7,F
B0186,FB1894,7,C
B0245,FB1894,7,F
B0186,FB531,10,C
B0245,FB531,10,F
B0186,FB534,10,C
B0245,FB534,10,F
B0186,FB791,13,C
B0245,FB791,13,F
B0186,FB794,13,C
B0245,FB794,13,F
B0186,FB281,16,C
B0245,FB281,16,F
B0186,FB282,16,C
B0245,FB282,16,F
B0186,FB675,19,C
B0245,FB675,19,F
B0186,FB1861,19,C
B0245,FB1861,19,F
B0186,FB766,19,C
B0245,FB766,19,F
B0186,FB34,19,C
B0245,FB34,19,F
B0186,FB247,22,C
B0245,FB247,22,F
B0186,FB252,22,C
B0245,FB252,22,F
B0186,FB315,25,C
B0245,FB315,25,F
B0186,FB1181,25,C
B0245,FB1181,25,F
B0186,FB1182,25,C
B0245,FB1182,25,F
B0186,FB320,25,C
B0245,FB320,25,F
B0186,FB643,28,C
B0245,FB643,28,F
B0186,FB646,28,C
B0245,FB646,28,F
B0186,FB19,31,C
B0245,FB19,31,F
B0186,FB775,31,C
B0245,FB775,31,F
B0186,FB66,31,C
B0245,FB66,31,F
B0187,FB619,4,C
B0246,FB619,4,F
B0187,FB622,4,C
B0246,FB622,4,F
B0187,FB463,7,C
B0246,FB463,7,F
B0187,FB462,7,C
B0246,FB462,7,F
B0187,FB401,10,C
B0246,FB401,10,F
B0187,FB404,10,C
B0246,FB404,10,F
B0187,FB661,13,C
B0246,FB661,13,F
B0187,FB664,13,C
B0246,FB664,13,F
B0187,FB747,16,C
B0246,FB747,16,F
B0187,FB748,16,C
B0246,FB748,16,F
B0187,FB995,19,C
B0246,FB995,19,F
B0187,FB996,19,C
B0246,FB996,19,F
B0187,FB643,22,C
B0246,FB643,22,F
B0187,FB646,22,C
B0246,FB646,22,F
B0187,FB585,25,C
B0246,FB585,25,F
B0187,FB592,25,C
B0246,FB592,25,F
B0187,FB19,28,C
B0246,FB19,28,F
B0187,FB775,28,C
B0246,FB775,28,F
B0187,FB66,28,C
B0246,FB66,28,F
B0187,FB59,31,C
B0246,FB59,31,F
B0187,FB62,31,C
B0246,FB62,31,F
B0188,FB381,4,C
B0247,FB381,4,F
B0188,FB384,4,C
B0247,FB384,4,F
B0188,FB601,7,C
B0247,FB601,7,F
B0188,FB604,7,C
B0247,FB604,7,F
B0188,FB313,10,C
B0247,FB313,10,F
B0188,FB316,10,C
B0247,FB316,10,F
B0188,FB641,13,C
B0247,FB641,13,F
B0188,FB644,13,C
B0247,FB644,13,F
B0188,FB245,16,C
B0247,FB245,16,F
B0188,FB289,16,C
B0247,FB289,16,F
B0188,FB68,16,C
B0247,FB68,16,F
B0188,FB57,19,C
B0247,FB57,19,F
B0188,FB1142,19,C
B0247,FB1142,19,F
B0188,FB1141,19,C
B0247,FB1141,19,F
B0188,FB74,19,C
B0247,FB74,19,F
B0188,FB59,22,C
B0247,FB59,22,F
B0188,FB62,22,C
B0247,FB62,22,F
B0188,FB247,25,C
B0247,FB247,25,F
B0188,FB252,25,C
B0247,FB252,25,F
B0188,FB793,28,C
B0247,FB793,28,F
B0188,FB796,28,C
B0247,FB796,28,F
B0188,FB643,31,C
B0247,FB643,31,F
B0188,FB646,31,C
B0247,FB646,31,F
B0189,FB393,4,C
B0248,FB393,4,F
B0189,FB396,4,C
B0248,FB396,4,F
B0189,FB531,7,C
B0248,FB531,7,F
B0189,FB534,7,C
B0248,FB534,7,F
B0189,FB15,10,C
B0248,FB15,10,F
B0189,FB735,10,C
B0248,FB735,10,F
B0189,FB1863,10,C
B0248,FB1863,10,F
B0189,FB1862,10,C
B0248,FB1862,10,F
B0189,FB684,10,C
B0248,FB684,10,F
B0189,FB243,13,C
B0248,FB243,13,F
B0189,FB250,13,C
B0248,FB250,13,F
B0189,FB55,16,C
B0248,FB55,16,F
B0189,FB774,16,C
B0248,FB774,16,F
B0189,FB28,16,C
B0248,FB28,16,F
B0189,FB383,19,C
B0248,FB383,19,F
B0189,FB386,19,C
B0248,FB386,19,F
B0189,FB19,22,C
B0248,FB19,22,F
B0189,FB775,22,C
B0248,FB775,22,F
B0189,FB66,22,C
B0248,FB66,22,F
B0189,FB981,25,C
B0248,FB981,25,F
B0189,FB458,25,C
B0248,FB458,25,F
B0189,FB553,28,C
B0248,FB553,28,F
B0189,FB554,28,C
B0248,FB554,28,F
B0189,FB553,31,C
B0248,FB553,31,F
B0189,FB556,31,C
B0248,FB556,31,F
B0190,FB671,4,C
B0249,FB671,4,F
B0190,FB674,4,C
B0249,FB674,4,F
B0190,FB401,7,C
B0249,FB401,7,F
B0190,FB404,7,C
B0249,FB404,7,F
B0190,FB561,10,C
B0249,FB561,10,F
B0190,FB564,10,C
B0249,FB564,10,F
B0190,FB467,13,C
B0249,FB467,13,F
B0190,FB464,13,C
B0249,FB464,13,F
B0190,FB603,16,C
B0249,FB603,16,F
B0190,FB608,16,C
B0249,FB608,16,F
B0190,FB585,19,C
B0249,FB585,19,F
B0190,FB590,19,C
B0249,FB590,19,F
B0190,FB793,22,C
B0249,FB793,22,F
B0190,FB796,22,C
B0249,FB796,22,F
B0190,FB643,25,C
B0249,FB643,25,F
B0190,FB646,25,C
B0249,FB646,25,F
B0190,FB2153,28,C
B0249,FB2153,28,F
B0190,FB2154,28,C
B0249,FB2154,28,F
B0190,FB2153,31,C
B0249,FB2153,31,F
B0190,FB2154,31,C
B0249,FB2154,31,F
B0191,FB51,4,C
B0250,FB51,4,F
B0191,FB54,4,C
B0250,FB54,4,F
B0191,FB313,7,C
B0250,FB313,7,F
B0191,FB316,7,C
B0250,FB316,7,F
B0191,FB661,10,C
B0250,FB661,10,F
B0191,FB664,10,C
B0250,FB664,10,F
B0191,FB751,13,C
B0250,FB751,13,F
B0191,FB754,13,C
B0250,FB754,13,F
B0191,FB995,16,C
B0250,FB995,16,F
B0191,FB1208,16,C
B0250,FB1208,16,F
B0191,FB258,16,C
B0250,FB258,16,F
B0191,FB533,19,C
B0250,FB533,19,F
B0191,FB1621,19,C
B0250,FB1621,19,F
B0191,FB1622,19,C
B0250,FB1622,19,F
B0191,FB538,19,C
B0250,FB538,19,F
B0191,FB553,22,C
B0250,FB553,22,F
B0191,FB554,22,C
B0250,FB554,22,F
B0191,FB19,25,C
B0250,FB19,25,F
B0191,FB775,25,C
B0250,FB775,25,F
B0191,FB66,25,C
B0250,FB66,25,F
B0191,FB653,28,C
B0250,FB653,28,F
B0191,FB656,28,C
B0250,FB656,28,F
B0191,FB653,31,C
B0250,FB653,31,F
B0191,FB656,31,C
B0250,FB656,31,F
B0192,FB93,4,C
B0251,FB93,4,F
B0192,FB523,4,C
B0251,FB523,4,F
B0192,FB1867,4,C
B0251,FB1867,4,F
B0192,FB766,4,C
B0251,FB766,4,F
B0192,FB737,4,C
B0251,FB737,4,F
B0192,FB732,5,C
B0251,FB732,5,F
B0192,FB735,5,C
B0251,FB735,5,F
B0192,FB1863,5,C
B0251,FB1863,5,F
B0192,FB1862,5,C
B0251,FB1862,5,F
B0192,FB684,5,C
B0251,FB684,5,F
B0192,FB239,8,C
B0251,FB239,8,F
B0192,FB244,8,C
B0251,FB244,8,F
B0192,FB985,11,C
B0251,FB985,11,F
B0192,FB96,11,C
B0251,FB96,11,F
B0192,FB993,14,C
B0251,FB993,14,F
B0192,FB994,14,C
B0251,FB994,14,F
B0192,FB381,17,C
B0251,FB381,17,F
B0192,FB384,17,C
B0251,FB384,17,F
B0192,FB393,20,C
B0251,FB393,20,F
B0192,FB396,20,C
B0251,FB396,20,F
B0192,FB393,23,C
B0251,FB393,23,F
B0192,FB396,23,C
B0251,FB396,23,F
B0192,FB51,26,C
B0251,FB51,26,F
B0192,FB54,26,C
B0251,FB54,26,F
B0192,FB583,29,C
B0251,FB583,29,F
B0192,FB584,29,C
B0251,FB584,29,F
B0193,FB241,4,C
B0252,FB241,4,F
B0193,FB1205,4,C
B0252,FB1205,4,F
B0193,FB1208,4,C
B0252,FB1208,4,F
B0193,FB258,4,C
B0252,FB258,4,F
B0193,FB15,7,C
B0252,FB15,7,F
B0193,FB735,7,C
B0252,FB735,7,F
B0193,FB1863,7,C
B0252,FB1863,7,F
B0193,FB1862,7,C
B0252,FB1862,7,F
B0193,FB684,7,C
B0252,FB684,7,F
B0193,FB791,10,C
B0252,FB791,10,F
B0193,FB794,10,C
B0252,FB794,10,F
B0193,FB621,13,C
B0252,FB621,13,F
B0193,FB624,13,C
B0252,FB624,13,F
B0193,FB675,16,C
B0252,FB675,16,F
B0193,FB1861,16,C
B0252,FB1861,16,F
B0193,FB766,16,C
B0252,FB766,16,F
B0193,FB34,16,C
B0252,FB34,16,F
B0193,FB247,19,C
B0252,FB247,19,F
B0193,FB252,19,C
B0252,FB252,19,F
B0193,FB2153,22,C
B0252,FB2153,22,F
B0193,FB2154,22,C
B0252,FB2154,22,F
B0193,FB59,25,C
B0252,FB59,25,F
B0193,FB62,25,C
B0252,FB62,25,F
B0193,FB249,28,C
B0252,FB249,28,F
B0193,FB254,28,C
B0252,FB254,28,F
B0193,FB753,31,C
B0252,FB753,31,F
B0193,FB1173,31,C
B0252,FB1173,31,F
B0193,FB1174,31,C
B0252,FB1174,31,F
B0193,FB756,31,C
B0252,FB756,31,F
B0194,FB451,4,C
B0253,FB451,4,F
B0194,FB454,4,C
B0253,FB454,4,F
B0194,FB561,7,C
B0253,FB561,7,F
B0194,FB564,7,C
B0253,FB564,7,F
B0194,FB243,10,C
B0253,FB243,10,F
B0194,FB250,10,C
B0253,FB250,10,F
B0194,FB245,13,C
B0253,FB245,13,F
B0194,FB289,13,C
B0253,FB289,13,F
B0194,FB4875,13,C
B0253,FB4875,13,F
B0194,FB1146,15,C
B0253,FB1146,15,F
B0194,FB505,15,C
B0253,FB505,15,F
B0194,FB1156,15,C
B0253,FB1156,15,F
B0194,FB38,15,C
B0253,FB38,15,F
B0194,FB69,18,C
B0253,FB69,18,F
B0194,FB780,18,C
B0253,FB780,18,F
B0194,FB416,18,C
B0253,FB416,18,F
B0194,FB27,21,C
B0253,FB27,21,F
B0194,FB32,21,C
B0253,FB32,21,F
B0194,FB655,24,C
B0253,FB655,24,F
B0194,FB658,24,C
B0253,FB658,24,F
B0194,FB253,27,C
B0253,FB253,27,F
B0194,FB260,27,C
B0253,FB260,27,F
B0194,FB1893,30,C
B0253,FB1893,30,F
B0194,FB1896,30,C
B0253,FB1896,30,F
B0195,FB651,4,C
B0254,FB651,4,F
B0195,FB654,4,C
B0254,FB654,4,F
B0195,FB673,7,C
B0254,FB673,7,F
B0195,FB676,7,C
B0254,FB676,7,F
B0195,FB467,10,C
B0254,FB467,10,F
B0195,FB464,10,C
B0254,FB464,10,F
B0195,FB603,13,C
B0254,FB603,13,F
B0195,FB608,13,C
B0254,FB608,13,F
B0195,FB57,16,C
B0254,FB57,16,F
B0195,FB1142,16,C
B0254,FB1142,16,F
B0195,FB1141,16,C
B0254,FB1141,16,F
B0195,FB74,16,C
B0254,FB74,16,F
B0195,FB643,19,C
B0254,FB643,19,F
B0195,FB646,19,C
B0254,FB646,19,F
B0195,FB653,22,C
B0254,FB653,22,F
B0195,FB656,22,C
B0254,FB656,22,F
B0195,FB553,25,C
B0254,FB553,25,F
B0195,FB554,25,C
B0254,FB554,25,F
B0195,FB693,28,C
B0254,FB693,28,F
B0195,FB696,28,C
B0254,FB696,28,F
B0195,FB677,31,C
B0254,FB677,31,F
B0195,FB678,31,C
B0254,FB678,31,F
B0196,FB1891,4,C
B0255,FB1891,4,F
B0196,FB1894,4,C
B0255,FB1894,4,F
B0196,FB661,7,C
B0255,FB661,7,F
B0196,FB664,7,C
B0255,FB664,7,F
B0196,FB751,10,C
B0255,FB751,10,F
B0196,FB754,10,C
B0255,FB754,10,F
B0196,FB675,13,C
B0255,FB675,13,F
B0196,FB1861,13,C
B0255,FB1861,13,F
B0196,FB1864,13,C
B0255,FB1864,13,F
B0196,FB738,13,C
B0255,FB738,13,F
B0196,FB1709,13,C
B0255,FB1709,13,F
B0196,FB242,14,C
B0255,FB242,14,F
B0196,FB753,14,C
B0255,FB753,14,F
B0196,FB1173,14,C
B0255,FB1173,14,F
B0196,FB290,14,C
B0255,FB290,14,F
B0196,FB428,14,C
B0255,FB428,14,F
B0196,FB986,15,C
B0255,FB986,15,F
B0196,FB245,15,C
B0255,FB245,15,F
B0196,FB289,15,C
B0255,FB289,15,F
B0196,FB68,15,C
B0255,FB68,15,F
B0196,FB31,18,C
B0255,FB31,18,F
B0196,FB34,18,C
B0255,FB34,18,F
B0196,FB257,21,C
B0255,FB257,21,F
B0196,FB262,21,C
B0255,FB262,21,F
B0196,FB475,24,C
B0255,FB475,24,F
B0196,FB474,24,C
B0255,FB474,24,F
B0196,FB25,27,C
B0255,FB25,27,F
B0196,FB990,27,C
B0255,FB990,27,F
B0196,FB377,30,C
B0255,FB377,30,F
B0196,FB378,30,C
B0255,FB378,30,F
B0198,FB463,4,C
B0257,FB463,4,F
B0198,FB462,4,C
B0257,FB462,4,F
B0198,FB751,7,C
B0257,FB751,7,F
B0198,FB754,7,C
B0257,FB754,7,F
B0198,FB281,10,C
B0257,FB281,10,F
B0198,FB282,10,C
B0257,FB282,10,F
B0198,FB995,13,C
B0257,FB995,13,F
B0198,FB996,13,C
B0257,FB996,13,F
B0198,FB585,16,C
B0257,FB585,16,F
B0198,FB590,16,C
B0257,FB590,16,F
B0198,FB19,19,C
B0257,FB19,19,F
B0198,FB775,19,C
B0257,FB775,19,F
B0198,FB66,19,C
B0257,FB66,19,F
B0198,FB249,22,C
B0257,FB249,22,F
B0198,FB254,22,C
B0257,FB254,22,F
B0198,FB2153,25,C
B0257,FB2153,25,F
B0198,FB2154,25,C
B0257,FB2154,25,F
B0198,FB575,28,C
B0257,FB575,28,F
B0198,FB576,28,C
B0257,FB576,28,F
B0198,FB575,31,C
B0257,FB575,31,F
B0198,FB576,31,C
B0257,FB576,31,F
B0199,FB531,4,C
B0258,FB531,4,F
B0199,FB534,4,C
B0258,FB534,4,F
B0199,FB787,7,C
B0258,FB787,7,F
B0199,FB788,7,C
B0258,FB788,7,F
B0199,FB621,10,C
B0258,FB621,10,F
B0199,FB624,10,C
B0258,FB624,10,F
B0199,FB57,13,C
B0258,FB57,13,F
B0199,FB1142,13,C
B0258,FB1142,13,F
B0199,FB1141,13,C
B0258,FB1141,13,F
B0199,FB74,13,C
B0258,FB74,13,F
B0199,FB59,16,C
B0258,FB59,16,F
B0199,FB62,16,C
B0258,FB62,16,F
B0199,FB59,19,C
B0258,FB59,19,F
B0199,FB62,19,C
B0258,FB62,19,F
B0199,FB753,22,C
B0258,FB753,22,F
B0199,FB1173,22,C
B0258,FB1173,22,F
B0199,FB290,22,C
B0258,FB290,22,F
B0199,FB428,22,C
B0258,FB428,22,F
B0199,FB739,22,C
B0258,FB739,22,F
B0199,FB738,23,C
B0258,FB738,23,F
B0199,FB1709,23,C
B0258,FB1709,23,F
B0199,FB242,24,C
B0258,FB242,24,F
B0199,FB575,24,C
B0258,FB575,24,F
B0199,FB576,24,C
B0258,FB576,24,F
B0199,FB65,27,C
B0258,FB65,27,F
B0199,FB4875,27,C
B0258,FB4875,27,F
B0199,FB4876,31,C
B0258,FB4876,31,F
B0199,FB76,31,C
B0258,FB76,31,F
B0200,FB401,4,C
B0259,FB401,4,F
B0200,FB404,4,C
B0259,FB404,4,F
B0200,FB747,7,C
B0259,FB747,7,F
B0200,FB748,7,C
B0259,FB748,7,F
B0200,FB55,10,C
B0259,FB55,10,F
B0200,FB774,10,C
B0259,FB774,10,F
B0200,FB767,10,C
B0259,FB767,10,F
B0200,FB770,10,C
B0259,FB770,10,F
B0200,FB1709,10,C
B0259,FB1709,10,F
B0200,FB242,11,C
B0259,FB242,11,F
B0200,FB249,11,C
B0259,FB249,11,F
B0200,FB254,11,C
B0259,FB254,11,F
B0200,FB619,14,C
B0259,FB619,14,F
B0200,FB622,14,C
B0259,FB622,14,F
B0200,FB393,17,C
B0259,FB393,17,F
B0200,FB396,17,C
B0259,FB396,17,F
B0200,FB13,20,C
B0259,FB13,20,F
B0200,FB1145,20,C
B0259,FB1145,20,F
B0200,FB742,20,C
B0259,FB742,20,F
B0200,FB13,23,C
B0259,FB13,23,F
B0200,FB18,23,C
B0259,FB18,23,F
B0200,FB671,26,C
B0259,FB671,26,F
B0200,FB674,26,C
B0259,FB674,26,F
B0200,FB93,29,C
B0259,FB93,29,F
B0200,FB523,29,C
B0259,FB523,29,F
B0200,FB1867,29,C
B0259,FB1867,29,F
B0200,FB1864,29,C
B0259,FB1864,29,F
B0200,FB738,29,C
B0259,FB738,29,F
B0200,FB412,30,C
B0259,FB412,30,F
B0200,FB55,30,C
B0259,FB55,30,F
B0200,FB58,30,C
B0259,FB58,30,F
B0201,FB313,4,C
B0260,FB313,4,F
B0201,FB316,4,C
B0260,FB316,4,F
B0201,FB17,7,C
B0260,FB17,7,F
B0201,FB765,7,C
B0260,FB765,7,F
B0201,FB766,7,C
B0260,FB766,7,F
B0201,FB34,7,C
B0260,FB34,7,F
B0201,FB995,10,C
B0260,FB995,10,F
B0201,FB1208,10,C
B0260,FB1208,10,F
B0201,FB1209,10,C
B0260,FB1209,10,F
B0201,FB308,10,C
B0260,FB308,10,F
B0201,FB301,11,C
B0260,FB301,11,F
B0201,FB2158,11,C
B0260,FB2158,11,F
B0201,FB381,14,C
B0260,FB381,14,F
B0201,FB384,14,C
B0260,FB384,14,F
B0201,FB671,17,C
B0260,FB671,17,F
B0201,FB674,17,C
B0260,FB674,17,F
B0201,FB51,20,C
B0260,FB51,20,F
B0201,FB54,20,C
B0260,FB54,20,F
B0201,FB671,23,C
B0260,FB671,23,F
B0201,FB674,23,C
B0260,FB674,23,F
B0201,FB583,26,C
B0260,FB583,26,F
B0201,FB584,26,C
B0260,FB584,26,F
B0201,FB241,29,C
B0260,FB241,29,F
B0201,FB1205,29,C
B0260,FB1205,29,F
B0201,FB996,29,C
B0260,FB996,29,F
B0202,FB53,4,C
B0261,FB53,4,F
B0202,FB56,4,C
B0261,FB56,4,F
B0202,FB55,7,C
B0261,FB55,7,F
B0202,FB58,7,C
B0261,FB58,7,F
B0202,FB675,10,C
B0261,FB675,10,F
B0202,FB1861,10,C
B0261,FB1861,10,F
B0202,FB766,10,C
B0261,FB766,10,F
B0202,FB34,10,C
B0261,FB34,10,F
B0202,FB383,13,C
B0261,FB383,13,F
B0202,FB386,13,C
B0261,FB386,13,F
B0202,FB643,16,C
B0261,FB643,16,F
B0202,FB646,16,C
B0261,FB646,16,F
B0202,FB793,19,C
B0261,FB793,19,F
B0202,FB796,19,C
B0261,FB796,19,F
B0202,FB693,22,C
B0261,FB693,22,F
B0202,FB696,22,C
B0261,FB696,22,F
B0202,FB653,25,C
B0261,FB653,25,F
B0202,FB656,25,C
B0261,FB656,25,F
B0202,FB677,28,C
B0261,FB677,28,F
B0202,FB678,28,C
B0261,FB678,28,F
B0202,FB693,31,C
B0261,FB693,31,F
B0202,FB696,31,C
B0261,FB696,31,F
B0203,FB15,4,C
B0262,FB15,4,F
B0203,FB20,4,C
B0262,FB20,4,F
B0203,FB245,7,C
B0262,FB245,7,F
B0203,FB289,7,C
B0262,FB289,7,F
B0203,FB68,7,C
B0262,FB68,7,F
B0203,FB57,10,C
B0262,FB57,10,F
B0203,FB1142,10,C
B0262,FB1142,10,F
B0203,FB1141,10,C
B0262,FB1141,10,F
B0203,FB74,10,C
B0262,FB74,10,F
B0203,FB315,13,C
B0262,FB315,13,F
B0203,FB322,13,C
B0262,FB322,13,F
B0203,FB793,16,C
B0262,FB793,16,F
B0203,FB796,16,C
B0262,FB796,16,F
B0203,FB553,19,C
B0262,FB553,19,F
B0203,FB558,19,C
B0262,FB558,19,F
B0203,FB575,22,C
B0262,FB575,22,F
B0203,FB576,22,C
B0262,FB576,22,F
B0203,FB571,25,C
B0262,FB571,25,F
B0203,FB572,25,C
B0262,FB572,25,F
B0203,FB469,28,C
B0262,FB469,28,F
B0203,FB468,28,C
B0262,FB468,28,F
B0203,FB469,31,C
B0262,FB469,31,F
B0203,FB470,31,C
B0262,FB470,31,F
B0204,FB561,4,C
B0263,FB561,4,F
B0204,FB564,4,C
B0263,FB564,4,F
B0204,FB675,7,C
B0263,FB675,7,F
B0204,FB1861,7,C
B0263,FB1861,7,F
B0204,FB1864,7,C
B0263,FB1864,7,F
B0204,FB738,7,C
B0263,FB738,7,F
B0204,FB1709,7,C
B0263,FB1709,7,F
B0204,FB242,8,C
B0263,FB242,8,F
B0204,FB249,8,C
B0263,FB249,8,F
B0204,FB254,8,C
B0263,FB254,8,F
B0204,FB993,11,C
B0263,FB993,11,F
B0204,FB994,11,C
B0263,FB994,11,F
B0204,FB393,14,C
B0263,FB393,14,F
B0204,FB396,14,C
B0263,FB396,14,F
B0204,FB51,17,C
B0263,FB51,17,F
B0204,FB54,17,C
B0263,FB54,17,F
B0204,FB671,20,C
B0263,FB671,20,F
B0204,FB674,20,C
B0263,FB674,20,F
B0204,FB651,23,C
B0263,FB651,23,F
B0204,FB654,23,C
B0263,FB654,23,F
B0204,FB451,26,C
B0263,FB451,26,F
B0204,FB454,26,C
B0263,FB454,26,F
B0204,FB651,29,C
B0263,FB651,29,F
B0204,FB654,29,C
B0263,FB654,29,F
B0205,FB661,4,C
B0264,FB661,4,F
